offer_id,title,brand,price,availability,product_type,gtin,mpn,condition,custom_label0,custom_label1,has_brand_in_title,matched_brand,is_workhorse,workhorse_model,workhorse_description,missing_attributes
RP15AY48AJ2NA,RHEEM 4.0 Ton 15.2 SEER2 Two-Stage Heat Pump,Rheem,0 USD,in stock,rheem,,RP15AY48AJ2NA,new,,,True,rheem,False,,,GTIN
"GLXS4BA3610, GR9S800604BNA, CHPTA3630B3","Goodman 3 Ton AC System 14.3 SEER2 with 60,000 BTU 80% AFUE Furnace - R-32",Goodman,0 USD,in stock,goodman 1,,"GLXS4BA3610, GM9S800604BNA, CHPTA3630B3",new,,,True,goodman,True,GR9S,Goodman GR9S Gas Furnace,GTIN
R801V1255A24UHSCAP,"RHEEM R801V1255A24UHSCAP - 125,000 BTU 80% AFUE Single Stage Furnace",Rheem,0 USD,in stock,rheem,,R801V1255A24UHSCAP,new,,,True,rheem,False,,,GTIN
"GLXS5BA3610, AMST36BU13",GOODMAN 3 Ton 15.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,Goodman,0 USD,in stock,goodman 1,,"GLXS5BA3610, AMST36CU13, HKTSN08X1",new,,,True,goodman,False,,,GTIN
S-CAPEA2418B3,Solace 2 Ton R-32 Upflow Evaporator Coil - S-CAPEA2418B3,Solace,0 USD,in stock,solace,,S-CAPEA2418B3,new,,,True,solace,False,,,GTIN
16162900090665318332,"SOLACE 1.5 Ton 16.2 SEER2 R-32 96% AFUE 40,000 BTU Gas Furnace Air Conditioning System (Horizontal Coil)",Solace,0 USD,in stock,,,,new,,,True,solace,False,,,"GTIN, MPN"
R921V0855A21M4SCAP,"RHEEM R921V0855A21M4SCAP - 85,000 BTU 92% AFUE Single Stage Furnace",Rheem,0 USD,in stock,rheem,,R921V0855A21M4SCAP,new,,,True,rheem,False,,,GTIN
RLYSPDT,"Universal ""Peanut"" Fan Relay SPDT",Hartland Controls,0 USD,in stock,hvac parts supplies,,RLYSPDT,new,,,False,,False,,,GTIN
SWCAP10,"10"" Silver Metal Sidewall Cap With 5"" Long Collar, Screen and Damper",Builders Best,0 USD,in stock,hvac parts supplies > exterior ventilation caps,,SWCAP10,new,,,False,,False,,,GTIN
CAP15MF,15 MF / 440 VA 440V 15 MFD HVAC Capacitor,Hartland Controls,0 USD,in stock,hvac parts supplies,,CAP15MF,new,,,False,,False,,,GTIN
"RA14AY36AJ1NA, RH2TY3617STANNJ, WRX10021",Rheem 3.0 Ton AC System 14.3 SEER2 with Air Handler & 10kW Heat Kit - R-454B,Rheem,0 USD,in stock,rheem,,"RA14AY36AJ1NA, RH2TY3617STANNJ, WRX10021",new,,,True,rheem,False,,,GTIN
C163,Residential/Commercial Combustion Analyzer w/ Pressure,UEI,0 USD,in stock,tools,,C163,new,,,False,,False,,,GTIN
RXQ12ASBU9,Daikin OTERRA 18 SEER2 12K BTU Heat Pump R-32,Daikin,0 USD,in stock,daikin,,RXQ12ASBU9,new,,,True,daikin,False,,,GTIN
"GLXS5BA3010, GR9S920603BNA, CAPTA3626B3",GOODMAN 2.5 Ton 15.2 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil),Goodman,0 USD,in stock,goodman 1,,"GLXS5BA3010, GR9S960603BNA, CAPTA3626B3",new,,,True,goodman,True,GR9S,Goodman GR9S Gas Furnace,GTIN
34SEALT1,"3/4"" Non-Metallic Sealtite by the foot",,0 USD,in stock,hvac parts supplies,,,new,,,False,,False,,,"GTIN, MPN"
"GLXT7CA6010, CHPTA6030D3, GRVT801005CN",GOODMAN 5 Ton 17.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),Goodman,0 USD,in stock,goodman 1,,"GLXT7CA6010, CHPTA6030D3, GRVT801005CN",new,,,True,goodman,False,,,GTIN
GZV6SA2410,Goodman 2 Ton R-32 Heat Pump Condenser - GZV6SA2410,Goodman,0 USD,in stock,goodman 1,,GZV6SA2410,new,,,True,goodman,False,,,GTIN
RB142012,"14""x20""x12"" Return HVAC Boot",Gray Metal Products,0 USD,in stock,hvac parts supplies,,,new,,,False,,False,,,"GTIN, MPN"
10618567988679242141,GOODMAN 1.5 Ton 13.4 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil),Goodman,0 USD,in stock,,,,new,,,True,goodman,False,,,"GTIN, MPN"
"RA14AY48AJ1NA, R921T1005A21M4SNAS, RCFY4821STANMC","Rheem 4.0 Ton AC System 14.3 SEER2 with 100,000 BTU 92% AFUE Furnace - R-454B",Rheem,0 USD,in stock,rheem,,"RA14AY48AJ1NA, R921T1005A21M4SNAS, RCFY4821STANMC",new,,,True,rheem,False,,,GTIN
AWST30LU1308A,Goodman AWST30LU1308A Wall-Mount Air Handler,Goodman,0 USD,in stock,goodman 1,,AWST30LU1308A,new,,,True,goodman,False,,,GTIN
"RP15AY48AJ2NA, R801T1005A21UHSNAS, RCFY4821STANMC",Rheem 4.0 Ton Dual Fuel System - 15.2 SEER2 Heat Pump & 80% AFUE Furnace,Rheem,0 USD,in stock,rheem,,"RP15AY48AJ2NA, R801T1005A21UHSNAS, RCFY4821STANMC",new,,,True,rheem,False,,,GTIN
"GLZS5BA3010, GR9S800603ANA, CAPTA3022A3",GOODMAN 2.5 Ton 15.2 SEER2 R-32 80% AFUE Dual Fuel System (Upflow Coil),Goodman,0 USD,in stock,goodman 1,,"GLZS5BA3010, GR9S800603ANA, CAPTA3022A3",new,,,True,goodman,True,GR9S,Goodman GR9S Gas Furnace,GTIN
"RP15AY24AJ2NA, R801T0503A14UHSNAS, RCFY2414STAAMC",Rheem 2.0 Ton Dual Fuel System - 15.2 SEER2 Heat Pump & 80% AFUE Furnace,Rheem,0 USD,in stock,rheem,,"RP15AY24AJ2NA, R801T0503A14UHSNAS, RCFY2414STAAMC",new,,,True,rheem,False,,,GTIN
"GLXT7CA4810, CHPTA6030D3, GRVT960804CN",GOODMAN 4 Ton 17.2 SEER2 R-32 97.0% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),Goodman,0 USD,in stock,goodman 1,,"GLXT7CA4810, CHPTA6030D3, GRVT960804CN",new,,,True,goodman,False,,,GTIN
FTXQ12ASBU9,Daikin OTERRA Series 12K BTU Hi-Wall Fan Coil R-32,Daikin,0 USD,in stock,daikin,,FTXQ12ASBU9,new,,,True,daikin,False,,,GTIN
"S-GLXS5BA4810,S-GR9S920804CNA,S-CAPTA6030C3",SOLACE 4 Ton 15.2 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil),Solace,0 USD,in stock,solace,,"S-GLXS5BA4810,S-GR9S920804CNA,S-CAPTA6030C3",new,,,True,solace,True,GR9S,Goodman GR9S Gas Furnace,GTIN
1326637527177697116,GOODMAN 3.5 Ton 16.2 SEER2 R-32 96% AFUE Gas Furnace Air Conditioning System (Upflow Coil),Goodman,0 USD,in stock,,,,new,,,True,goodman,False,,,"GTIN, MPN"
"RP14AY60AJ2NA, R921T1155A24M4SNAS, RCFY6024STANMC",Rheem 5.0 Ton Dual Fuel System - 14.3 SEER2 Heat Pump & 92% AFUE Furnace - R-454B,Rheem,0 USD,in stock,rheem,,"RP14AY60AJ2NA, R921T1155A24M4SNAS, RCFY6024STANMC",new,,,True,rheem,True,RP14,Rheem RP14 Heat Pump,GTIN
4953234708896716933,GOODMAN 4 Ton 16.2 SEER2 R-32 96% AFUE Gas Furnace Air Conditioning System (Upflow Coil),Goodman,0 USD,in stock,,,,new,,,True,goodman,False,,,"GTIN, MPN"
R921T0703A17M4SNAS,"RHEEM R921T0703A17M4SNAS - 70,000 BTU 92% AFUE Single Stage Furnace",Rheem,0 USD,in stock,rheem,,R921T0703A17M4SNAS,new,,,True,rheem,False,,,GTIN
GLXS3BN4810,Goodman GLXS3BN4810 4 Ton R-32 Air Conditioner,Goodman,0 USD,in stock,goodman 1,,GLXS3BN4810,new,,,True,goodman,False,,,GTIN
34PVC90,"34"" ¾” PVC 90",American Air Components,0 USD,in stock,hvac parts supplies,,34PVC90,new,,,False,,False,,,GTIN
MSL1425,"1/4"" X 3/8"" 25 Ft Mini-split",Ptubes Linesets,0 USD,in stock,hvac parts supplies,,MSL1425,new,,,False,,False,,,GTIN
BOCA518,5x18 boca plates,,0 USD,in stock,hvac parts supplies,,BOCA518,new,,,False,,False,,,GTIN
"S-GLXS5BA6010,S-GR9S921005CNA,S-CHPTA6030D3",SOLACE 5 Ton 15.2 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),Solace,0 USD,in stock,solace,,"S-GLXS5BA6010,S-GR9S921005CNA,S-CHPTA6030D3",new,,,True,solace,True,GR9S,Goodman GR9S Gas Furnace,GTIN
"GLXS5BA3010, GR9S800603ANA, CAPTA3022A3",GOODMAN 2.5 Ton 15.2 SEER2 R-32 80% AFUE AC System (Upflow Coil),Goodman,0 USD,in stock,goodman 1,,"GLXS5BA3010, GR9S800603ANA, CAPTA3022A3",new,,,True,goodman,True,GR9S,Goodman GR9S Gas Furnace,GTIN
"GLXS5BA4810, GR9S800804CNA, CAPTA6030C3",GOODMAN 4 Ton 15.2 SEER2 R-32 80% AFUE AC System (Upflow Coil),Goodman,0 USD,in stock,goodman 1,,"GLXS5BA4810, GR9S800804CNA, CAPTA6030C3",new,,,True,goodman,True,GR9S,Goodman GR9S Gas Furnace,GTIN
AA103W,"Aprilaire 10"" Round Damper 2 Wire Normally Open Zone Damper Model #...",Aprilaire,0 USD,in stock,hvac parts supplies > aprilaire zoning,,AA103W,new,,,False,,False,,,GTIN
PAD3636,"36"" x 36"" Plastic Pad",,0 USD,in stock,hvac parts supplies,,,new,,,False,,False,,,"GTIN, MPN"
GXV6SS3610,Goodman 3 Ton R-32 Air Conditioner Condenser - GXV6SS3610,Goodman,0 USD,in stock,goodman 1,,GXV6SS3610,new,,,True,goodman,False,,,GTIN
9345527751031811543,GOODMAN 3 Ton 13.4 SEER2 R-32 Air Conditioning System with Wall-Hung Air Handler AND 8kw Heat Kit,Goodman,0 USD,in stock,,,,new,,,True,goodman,False,,,"GTIN, MPN"
ARMA34,"¾"" Armarflex 1/2"" wall",,0 USD,in stock,hvac parts supplies,,ARMA34,new,,,False,,False,,,GTIN
S-GLXS5BA6010,Solace 5 Ton 15.2 SEER2 R-32 Air Conditioner - S-GLXS5BA6010,Solace,0 USD,in stock,solace,,S-GLXS5BA6010,new,,,True,solace,False,,,GTIN
QFLSH810,"Quick Flash 8-10"" Blue Plate",Quickflash,0 USD,in stock,hvac parts supplies,,QFLSH810,new,,,False,,False,,,GTIN
DPLENFR,"Furnace Return Air Plenum - D Width (24.5"")",,0 USD,in stock,hvac parts supplies,,DPLENFR,new,,,False,,False,,,GTIN
"GLXS4BA3610, AWST36SU1310",GOODMAN 3 Ton 14.3 SEER2 R-32 Air Conditioning System with Wall-Hung Air Handler AND 10kw Heat Kit,Goodman,0 USD,in stock,goodman 1,,"GLXS4BA3610, AWST36SU1310",new,,,True,goodman,False,,,GTIN
34PVCC,"34"" ¾” PVC Couplings",American Air Components,0 USD,in stock,hvac parts supplies,,34PVCC,new,,,False,,False,,,GTIN
"GLZS5BA3610, AMST36BU13",GOODMAN 3 Ton 15.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,Goodman,0 USD,in stock,goodman 1,,"GLZS5BA3010, AMST30BU13, HKTSN05X1",new,,,True,goodman,False,,,GTIN
BLNKCVR1,Blank Cover,,0 USD,in stock,hvac parts supplies,,,new,,,False,,False,,,"GTIN, MPN"
"GZV7SA2410, AHVE36CP1300, GTST-CW-WH-A",GOODMAN 2 Ton 17.5 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,Goodman,0 USD,in stock,goodman 1,,"GZV7SA2410, AHVE36CP1300, HKTSN05X1, GTST-CW-WH-A",new,,,True,goodman,False,,,GTIN
14535477753559697064,GOODMAN 5 Ton 13.4 SEER2 R-32 80% AFUE AC System (Horizontal Coil),Goodman,0 USD,in stock,,,,new,,,True,goodman,False,,,"GTIN, MPN"
S-GPHM34831,Solace 4 Ton 13.4 SEER2 Packaged Heat Pump - S-GPHM34831,Solace,0 USD,in stock,solace,,S-GPHM34831,new,,,True,solace,False,,,GTIN
S-GPGM36010031,Solace 5 Ton 13.4 SEER2 Packaged Gas/Electric - S-GPGM36010031,Solace,0 USD,in stock,solace,,S-GPGM36010031,new,,,True,solace,False,,,GTIN
GPHM53631,Goodman 3 Ton 15.2 SEER2 Packaged Air Conditioner - GPHM53631,Goodman,0 USD,in stock,goodman 1,,GPHM53631,new,,,True,goodman,False,,,GTIN
H-214,HydroBalance Wasp & Hornet Killer 14oz Aerosol,HydroBalance,0 USD,in stock,hvac parts supplies,,H-214,new,,,False,,False,,,GTIN
"S-GLXS4BA1810,S-AMST24BU13",SOLACE 1.5 Ton 14.3 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,Solace,0 USD,in stock,solace,,"S-GLXS4BA1810,S-AMST24BU13",new,,,True,solace,False,,,GTIN
9408315832377900528,Goodman 4 Ton R-32 Air Conditioner Condenser - GXV6SS4810,Goodman,0 USD,in stock,,,,new,,,True,goodman,False,,,"GTIN, MPN"
GR9T800603BN,"Goodman 60,000 BTU Gas Furnace 80% AFUE Two-Stage - GR9T800603BN",Goodman,0 USD,in stock,goodman 1,,GR9T800603AX,new,,,True,goodman,False,,,GTIN
AA213,Aprilaire 213 MERV 13 Replacement Filter for 1210 Cabinet,Aprilaire,0 USD,in stock,hvac parts supplies > filters,,AA213,new,,,False,,False,,,GTIN
S-GLZT7CA6010,Solace 5 Ton 17.2 SEER2 R-32 Heat Pump - S-GLZT7CA6010,Solace,0 USD,in stock,solace,,S-GLZT7CA6010,new,,,True,solace,False,,,GTIN
S-GPUM34208031,Solace 3.5 Ton 13.4 SEER2 Packaged Gas/Electric - S-GPUM34208031,Solace,0 USD,in stock,solace,,S-GPUM34208031,new,,,True,solace,False,,,GTIN
GZV6SA6010,Goodman 5 Ton R-32 Heat Pump Condenser - GZV6SA6010,Goodman,0 USD,in stock,goodman 1,,GZV6SA6010,new,,,True,goodman,False,,,GTIN
S-GRVT800804CN,"Solace 80,000 BTU 80% AFUE Gas Furnace - S-GRVT800804CN",Solace,0 USD,in stock,solace,,S-GRVT800804CN,new,,,True,solace,False,,,GTIN
PVC23R,2x3 PVC Reducer,American Air Components,0 USD,in stock,hvac parts supplies,,PVC23R,new,,,False,,False,,,GTIN
AWST18SU1305A,Goodman AWST18SU1305A Wall-Mount Air Handler,Goodman,0 USD,in stock,goodman 1,,AWST18SU1305A,new,,,True,goodman,False,,,GTIN
R921T0603A17M4SNAS,"RHEEM R921T0603A17M4SNAS - 60,000 BTU 92% AFUE Single Stage Furnace",Rheem,0 USD,in stock,rheem,,R921T0603A17M4SNAS,new,,,True,rheem,False,,,GTIN
S-GPHH32431,Solace 2 Ton 13.4 SEER2 Packaged Heat Pump - S-GPHH32431,Solace,0 USD,in stock,solace,,S-GPHH32431,new,,,True,solace,False,,,GTIN
6SW90,"6"" Singlewall Adjustable 90 Degree Elbow",Gray Metal Products,0 USD,in stock,hvac parts supplies,,6SW90,new,,,False,,False,,,GTIN
S-GLZS5BA3010,Solace 2.5 Ton 15.2 SEER2 R-32 Heat Pump - S-GLZS5BA3010,Solace,0 USD,in stock,solace,,S-GLZS5BA3010,new,,,True,solace,False,,,GTIN
GLZT7CA2410,Goodman 2 Ton R-32 Heat Pump Condenser - GLZT7CA2410,Goodman,0 USD,in stock,goodman 1,,GLZT7CA2410,new,,,True,goodman,False,,,GTIN
MPA5285G0050501,">B< Maxipro 5/8""x5/8"" Flare Adaptor",Conex Bänninger,0 USD,in stock,hvac parts supplies,,MPA5285G0050501,new,,,False,,False,,,GTIN
C165+N,UEi C165+N Combustion Analyzer with NOx Sensor,UEI,0 USD,in stock,tools,,C165+N,new,,,False,,False,,,GTIN
"RP15AY30AJ2NA, R921T0603A17M4SNAS, RCFY3617STANMC",Rheem 2.5 Ton Dual Fuel System - 15.2 SEER2 Heat Pump & 92% AFUE Furnace - R-454B,Rheem,0 USD,in stock,rheem,,"RP15AY30AJ2NA, R921T0603A17M4SNAS, RCFY3617STANMC",new,,,True,rheem,False,,,GTIN
6648360356724410702,GOODMAN 2 Ton 16.2 SEER2 R-32 96% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),Goodman,0 USD,in stock,,,,new,,,True,goodman,False,,,"GTIN, MPN"
THERMO36,Universal Thermocouple,,0 USD,in stock,hvac parts supplies,,,new,,,False,,False,,,"GTIN, MPN"
"GLXS5BA6010, GR9S921005CNA, CAPT6030C3",GOODMAN 5 Ton 15.2 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil),Goodman,0 USD,in stock,goodman 1,,"GLXS5BA6010, GR9S961005CNA, CAPT6030C3",new,,,True,goodman,True,GR9S,Goodman GR9S Gas Furnace,GTIN
GLXT7CA6010,Goodman 5 Ton R-32 Air Conditioner Condenser - GLXT7CA6010,Goodman,0 USD,in stock,goodman 1,,GLXT7CA6010,new,,,True,goodman,False,,,GTIN
"GLZS4BA1810, GR9S800403ANA, CAPTA2422A3",GOODMAN 1.5 Ton 14.3 SEER2 R-32 80% AFUE Dual Fuel Heat Pump System (Upflow Coil),Goodman,0 USD,in stock,goodman 1,,"GLZS4BA1810, GM9S800403ANA, CAPTA2422A3",new,,,True,goodman,True,GR9S,Goodman GR9S Gas Furnace,GTIN
"GLXS4BA3010, AWST30SU1310",GOODMAN 2.5 Ton 14.3 SEER2 R-32 Air Conditioning System with Wall-Hung Air Handler AND 10kw Heat Kit,Goodman,0 USD,in stock,goodman 1,,"GLXS4BA3010, AWST30SU1310",new,,,True,goodman,False,,,GTIN
AAPLEN1910,1910 April Aire Return Support Plenum Box (22.1 X 24.7 X 22.5),Aprilaire,0 USD,in stock,hvac parts supplies,,AAPLEN1910,new,,,False,,False,,,GTIN
"RP15AY30AJ2NA, R801T0754A17UHSNAS, RCFY3617STANMC",Rheem 2.5 Ton Dual Fuel System - 15.2 SEER2 Heat Pump & 80% AFUE Furnace,Rheem,0 USD,in stock,rheem,,"RP15AY30AJ2NA, R801T0754A17UHSNAS, RCFY3617STANMC",new,,,True,rheem,False,,,GTIN
04-30-300UB,"4” X 24"" Snaplock Singlewall Pipe",Gray Metal Products,0 USD,in stock,hvac parts supplies,,04-30-300UB,new,,,False,,False,,,GTIN
"GZV6SA6010, AHVE60DP1300, HKTSN10X1, GTST-CW-WH-A",GOODMAN 5 Ton 16.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,Goodman,0 USD,in stock,goodman 1,,"GZV6SA6010, AHVE60DP1300, HKTSN10X1, GTST-CW-WH-A",new,,,True,goodman,False,,,GTIN
"GLXS4BA3610, GR9S800604BNA, CAPTA3626B3","Goodman 3.0 Ton AC System 14.3 SEER2 with 60,000 BTU 80% AFUE Furnace - R-32",Goodman,0 USD,in stock,goodman 1,,"GLXS4BA3610, GM9S800604BNA, CAPTA3626B3",new,,,True,goodman,True,GR9S,Goodman GR9S Gas Furnace,GTIN
CSRU3,4 to 5 Ton Compressor Saver Hard Start and Potential Relay 5-2-1,5-2-1 (CPS),0 USD,in stock,hvac parts supplies,,CSRU3,new,,,False,,False,,,GTIN
S-GPGM33006031,Solace 2.5 Ton 13.4 SEER2 Packaged Gas/Electric - S-GPGM33006031,Solace,0 USD,in stock,solace,,S-GPGM33006031,new,,,True,solace,False,,,GTIN
S-GLZS5BA1810,Solace 1.5 Ton 15.2 SEER2 R-32 Heat Pump - S-GLZS5BA1810,Solace,0 USD,in stock,solace,,S-GLZS5BA1810,new,,,True,solace,False,,,GTIN
CE4106,4x10x6 Center End Boot,Gray Metal Products,0 USD,in stock,hvac parts supplies,,CE4106,new,,,False,,False,,,GTIN
PF1625,16x25x1” Pleated Filter,GlassFloss,0 USD,in stock,hvac parts supplies,,PF1625,new,,,False,,False,,,GTIN
"S-GLXS5BA3610, S-AWST36LU1310",SOLACE 3 Ton 15.2 SEER2 R-32 Air Conditioning System with Wall-Mounted Air Handler W/10KW Heat Kit,Solace,0 USD,in stock,solace,,"S-GLXS5BA3610, S-AWST36LU1310",new,,,True,solace,False,,,GTIN
"S-GLXS5BA4810,S-GR9S800804CNA,S-CHPTA4830C3",SOLACE 4 Ton 15.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),Solace,0 USD,in stock,solace,,"S-GLXS5BA4810,S-GR9S800804CNA,S-CHPTA4830C3",new,,,True,solace,True,GR9S,Goodman GR9S Gas Furnace,GTIN
ROSSLV6,"Rossi 6"" Sleeve - Manual Damper",Rossi,0 USD,in stock,hvac parts supplies,,ROSSLV6,new,,,False,,False,,,GTIN
"S-GLXT7CA4810,S-CAPTA6030C3,S-GRVT800804CN","SOLACE 4 Ton 17.2 SEER2 R-32 80% AFUE 80,000 BTU Gas Furnace Air Conditioning System (Upflow Coil)",Solace,0 USD,in stock,solace,,"S-GLXT7CA4810, S-CAPTA6030C3, S-GRVT800804CN",new,,,True,solace,False,,,GTIN
3PVC90,"3"" PVC 90",American Air Components,0 USD,in stock,hvac parts supplies,,3PVC90,new,,,False,,False,,,GTIN
"GXV6SS6010, AHVE60DP1300, HKTSN10X1, GTST-CW-WH-A",GOODMAN 5 Ton 16.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,Goodman,0 USD,in stock,goodman 1,,"GXV6SS6010, AHVE60DP1300, HKTSN10X1, GTST-CW-WH-A",new,,,True,goodman,False,,,GTIN
RA14AY18AJ1NA,RHEEM 1.5 Ton 14.3 SEER2 Single-Stage Air Conditioner,Rheem,0 USD,in stock,rheem,,RA14AY18AJ1NA,new,,,True,rheem,False,,,GTIN
"RP14AY18AJ1NA, RH2TY2417STANNJ, WRX05021",Rheem R-454B 1.5 Ton 14.3 SEER2 Complete Heat Pump System 5kW,Rheem,0 USD,in stock,rheem,,"RP14AY18AJ1NA, RH2TY2417STANNJ, WRX05021",new,,,True,rheem,True,RP14,Rheem RP14 Heat Pump,GTIN
"GLXS4BA2410, GR9S800403ANA, CHPTA2426B3","Goodman 2 Ton AC System 14.3 SEER2 with 40,000 BTU 80% AFUE Furnace - R-32",Goodman,0 USD,in stock,goodman 1,,"GLXS4BA2410, GM9S800403ANA, CHPTA2426B3",new,,,True,goodman,True,GR9S,Goodman GR9S Gas Furnace,GTIN
RECCVR01,Receptacle Cover,,0 USD,in stock,hvac parts supplies,,,new,,,False,,False,,,"GTIN, MPN"
"RA16AY36AJ2NA, RH2VY3617STACNJ, WRX10021","Rheem 3.0 Ton 16.0 SEER2 AC, Air Handler & 10kW Heat Kit System",Rheem,0 USD,in stock,rheem,,"RA16AY36AJ2NA, RH2VY3617STACNJ, WRX10021",new,,,True,rheem,False,,,GTIN
RSWG1414,14 x 14 Stamp Faced Sidewall/Ceiling Return Grille White,Airscape,0 USD,in stock,hvac parts supplies,,,new,,,False,,False,,,"GTIN, MPN"
GD9T960603BN,"Goodman 60,000 BTU Gas Furnace 96% AFUE Two-Stage Downflow - GD9T960603BN",Goodman,0 USD,in stock,goodman 1,,GD9T960603BN,new,,,True,goodman,False,,,GTIN
10438550055850888388,"SOLACE 4 Ton 16.2 SEER2 R-32 96% AFUE 100,000 BTU Gas Furnace Air Conditioning System (Horizontal Coil)",Solace,0 USD,in stock,,,,new,,,True,solace,False,,,"GTIN, MPN"
RP15AY42AJ2NA,RHEEM 3.5 Ton 15.2 SEER2 Two-Stage Heat Pump,Rheem,0 USD,in stock,rheem,,RP15AY42AJ2NA,new,,,True,rheem,False,,,GTIN
R810,"10"" R-8 Flex",Quality Flex,0 USD,in stock,hvac parts supplies,,R810,new,,,False,,False,,,GTIN
230UNIIBM1075,1/6-1/2 Multi-Horsepower Universal Indoor Blower Motor 230V 1075 RP...,,0 USD,in stock,hvac parts supplies,,230UNIIBM1075,new,,,False,,False,,,GTIN
"S-GXV6SS4210,S-AHVE42CP1300,S-GTST-CW-WH-A",SOLACE 3.5 Ton 16.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,Solace,0 USD,in stock,solace,,"S-GXV6SS4210, S-AHVE42CP1300, S-GTST-CW-WH-A",new,,,True,solace,False,,,GTIN
S-GLXS4BA3610,Solace 3 Ton 14.3 SEER2 R-32 Air Conditioner - S-GLXS4BA3610,Solace,0 USD,in stock,goodman 1,,,new,,,True,solace,False,,,"GTIN, MPN"
"RP14AY48AJ2NA, R801T1005A21UHSNAS, RCFY4821STANMC","Rheem 4.0 Ton Dual Fuel System 14.3 SEER2 with 100,000 BTU 80% AFUE Furnace - R-454B",Rheem,0 USD,in stock,rheem,,"RP14AY48AJ2NA, R801T1005A21UHSNAS, RCFY4821STANMC",new,,,True,rheem,True,RP14,Rheem RP14 Heat Pump,GTIN
"GLZS4BA2410, AWST24SU1305",Goodman 2.0 Ton Heat Pump System 14.3 SEER2 with Air Handler - R-32,Goodman,0 USD,in stock,goodman 1,,"GLZS4BA2410, AWST24SU1305",new,,,True,goodman,False,,,GTIN
"S-GLZS5BA3010,S-GR9S920603BNA,S-CAPTA3626B3",SOLACE 2.5 Ton 15.2 SEER2 R-32 92% AFUE Dual Fuel System (Upflow Coil),Solace,0 USD,in stock,solace,,"S-GLZS5BA3010,S-GR9S920603BNA,S-CAPTA3626B3",new,,,True,solace,True,GR9S,Goodman GR9S Gas Furnace,GTIN
S-GPHM36031,Solace 5 Ton 13.4 SEER2 Packaged Heat Pump - S-GPHM36031,Solace,0 USD,in stock,solace,,S-GPHM36031,new,,,True,solace,False,,,GTIN
11302291950506814735,GOODMAN 3.5 Ton 13.4 SEER2 R-32 80% AFUE AC System (Upflow Coil),Goodman,0 USD,in stock,,,,new,,,True,goodman,False,,,"GTIN, MPN"
GPUM33006031,Goodman 2.5 Ton 13.4 SEER2 Packaged Gas/Electric - GPUM33006031,Goodman,0 USD,in stock,goodman 1,,GPUM33006031,new,,,True,goodman,False,,,GTIN
RED45,4-5 Singlewall Reducer,Gray Metal Products,0 USD,in stock,hvac parts supplies,,RED45,new,,,False,,False,,,GTIN
R921V1155A24M4SCAP,"RHEEM R921V1155A24M4SCAP - 115,000 BTU 92% AFUE Single Stage Furnace",Rheem,0 USD,in stock,rheem,,R921V1155A24M4SCAP,new,,,True,rheem,False,,,GTIN
CAPTA2422A3,Goodman CAPTA2422A3 1½ - 2 Ton R-32 Evaporator Coil,Goodman,0 USD,in stock,goodman 1,,CAPTA2422A3,new,,,True,goodman,False,,,GTIN
S-GXV6SS2410,Solace 2 Ton 16.2 SEER2 R-32 Air Conditioner - S-GXV6SS2410,Solace,0 USD,in stock,solace,,S-GXV6SS2410,new,,,True,solace,False,,,GTIN
17968018036611128295,GOODMAN 1.5 Ton 16.2 SEER2 R-32 96% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),Goodman,0 USD,in stock,,,,new,,,True,goodman,False,,,"GTIN, MPN"
S-GLZS4BA6010,Solace 5 Ton 14.3 SEER2 R-32 Heat Pump - S-GLZS4BA6010,Solace,0 USD,in stock,goodman 1,,,new,,,True,solace,False,,,"GTIN, MPN"
"GLZS5BA2410, GR9S920403ANA, CHPTA2426B3",GOODMAN 2 Ton 15.2 SEER2 R-32 92% AFUE Dual Fuel System (Horizontal Coil),Goodman,0 USD,in stock,goodman 1,,"GLZS5BA2410, GR9S960403ANA, CHPTA2426B3",new,,,True,goodman,True,GR9S,Goodman GR9S Gas Furnace,GTIN
H-SR01,HydroBalance Self-Rinsing Evaporator Coil Base cleaner 1 Gallon,HydroBalance,0 USD,in stock,hvac parts supplies,,H-SR01,new,,,False,,False,,,GTIN
