offer_id,title,brand,price,availability,product_type,gtin,mpn,condition,custom_label0,custom_label1,has_brand_in_title,matched_brand,is_workhorse,workhorse_model,workhorse_description,missing_attributes
"RP14AY42AJ2NA, R921T0855A21M4SNAS, RCFY4821STANMC","Rheem 3.5 Ton Heat Pump System 14.3 SEER2 with 85,000 BTU 92% AFUE Furnace - R-454B",Rheem,0 USD,in stock,rheem,,"RP14AY42AJ2NA, R921T0855A21M4SNAS, RCFY4821STANMC",new,,,True,rheem,True,RP14,Rheem RP14 Heat Pump,GTIN
GLXS5BA3010,GOODMAN 2.5 Ton 15.2 SEER2 R-32 Air Conditioner — GLXS5BA3010,Goodman,0 USD,in stock,goodman 1,,GLXS5BA3010,new,,,True,goodman,False,,,GTIN
2MXM18AVJU9,Daikin MXM 18K BTU 2-Zone Heat Pump R-32,Daikin,0 USD,in stock,daikin,,2MXM18AVJU9,new,,,True,daikin,False,,,GTIN
"S-GLZS5BA6010,S-GR9S921005CNA,S-CAPT6030C3",SOLACE 5 Ton 15.2 SEER2 R-32 92% AFUE Dual Fuel System (Upflow Coil),Solace,0 USD,in stock,solace,,"S-GLZS5BA6010,S-GR9S921005CNA,S-CAPT6030C3",new,,,True,solace,True,GR9S,Goodman GR9S Gas Furnace,GTIN
R801T0754A17UHSNAS,"RHEEM R801T0754A17UHSNAS - 75,000 BTU 80% AFUE Single Stage Furnace",Rheem,0 USD,in stock,rheem,,R801T0754A17UHSNAS,new,,,True,rheem,False,,,GTIN
"GLZS4BA2410, GR9S800403ANA, CAPTA2422A3",GOODMAN 2 Ton 14.3 SEER2 R-32 80% AFUE Dual Fuel Heat Pump System (Upflow Coil),Goodman,0 USD,in stock,goodman 1,,"GLZS4BA2410, GM9S800403ANA, CAPTA2422A3",new,,,True,goodman,True,GR9S,Goodman GR9S Gas Furnace,GTIN
S-GXV6SS4810,Solace 4 Ton 16.2 SEER2 R-32 Air Conditioner - S-GXV6SS4810,Solace,0 USD,in stock,solace,,S-GXV6SS4810,new,,,True,solace,False,,,GTIN
RA14AY30AJ1NA,RHEEM 2.5 Ton 14.3 SEER2 Single-Stage Air Conditioner,Rheem,0 USD,in stock,rheem,,RA14AY30AJ1NA,new,,,True,rheem,False,,,GTIN
"GLXT7CA3610, CHPTA3630B3, GRVT960803BN",GOODMAN 3 Ton 17.2 SEER2 R-32 96.1% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),Goodman,0 USD,in stock,goodman 1,,"GLXT7CA3610, CHPTA3630B3, GRVT960803BN",new,,,True,goodman,False,,,GTIN
RP14AY18AJ1NA,RHEEM 1.5 Ton 14.3 SEER2 Single-Stage Heat Pump,Rheem,0 USD,in stock,rheem,,RP14AY18AJ1NA,new,,,True,rheem,True,RP14,Rheem RP14 Heat Pump,GTIN
"S-GLXS5BA4810,S-AMST48CU13",SOLACE 4 Ton 15.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,Solace,0 USD,in stock,solace,,"S-GLXS5BA4810,S-AMST48CU13",new,,,True,solace,False,,,GTIN
GPHH32431,Goodman 2 Ton 13.4 SEER2 Packaged Heat Pump - GPHH32431,Goodman,0 USD,in stock,goodman 1,,GPHH32431,new,,,True,goodman,False,,,GTIN
16426221291687991998,"SOLACE 5 Ton 17.5 SEER2 R-32 80% AFUE 80,000 BTU Dual Fuel System (Upflow Coil)",Solace,0 USD,in stock,,,,new,,,True,solace,False,,,"GTIN, MPN"
"GLZS4BA3610, GR9S920603BNA, CHPTA3630B3","Goodman 3 Ton Horizontal Dual Fuel 92% Gas System 14.3 SEER2 17"" Wide R-32",Goodman,0 USD,in stock,goodman 1,,"GLZS4BA3610, GM9S960603BNA, CHPTA3630B3",new,,,True,goodman,True,GR9S,Goodman GR9S Gas Furnace,GTIN
S-GRVT800603BN,"Solace 60,000 BTU 80% AFUE Gas Furnace - S-GRVT800603BN",Solace,0 USD,in stock,solace,,S-GRVT800603BN,new,,,True,solace,False,,,GTIN
"S-GLZS5BA3010,S-AMST30BU13",SOLACE 2.5 Ton 15.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,Solace,0 USD,in stock,solace,,"S-GLZS5BA3010,S-AMST30BU13",new,,,True,solace,False,,,GTIN
GR9S960603BNA,"Goodman 60,000 BTU Gas Furnace 96% AFUE Single-Stage - GR9S960603BNA",Goodman,0 USD,in stock,goodman 1,,GR9S960603BNA,new,,,True,goodman,True,GR9S,Goodman GR9S Gas Furnace,GTIN
"S-GLZT7CA3610,S-AMVT36BP1300",SOLACE 3 Ton 17.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,Solace,0 USD,in stock,solace,,"S-GLZT7CA3610, S-AMVT36BP1300",new,,,True,solace,False,,,GTIN
"S-GLXS4BA1810,S-GR9S920403ANA,S-CHPTA2426B3",SOLACE 1.5 Ton 14.3 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),Solace,0 USD,in stock,solace,,"S-GLXS4BA1810,S-GR9S920403ANA,S-CHPTA2426B3",new,,,True,solace,True,GR9S,Goodman GR9S Gas Furnace,GTIN
GPGM53608031,Goodman 3 Ton 15.2 SEER2 Packaged Gas/Electric - GPGM53608031,Goodman,0 USD,in stock,goodman 1,,GPGM53608031,new,,,True,goodman,False,,,GTIN
"RP14AY18AJ1NA, R921T0403A17M4SNAS, RCFY2417STANMC","Rheem 1.5 Ton Heat Pump System 14.3 SEER2 with 40,000 BTU 92% AFUE Furnace - R-454B",Rheem,0 USD,in stock,rheem,,"RP14AY18AJ1NA, R921T0403A17M4SNAS, RCFY2417STANMC",new,,,True,rheem,True,RP14,Rheem RP14 Heat Pump,GTIN
"GLZS5BA2410, GR9S920403ANA, CAPTA2422A3",GOODMAN 2 Ton 15.2 SEER2 R-32 92% AFUE Dual Fuel System (Upflow / Vertical Coil),Goodman,0 USD,in stock,goodman 1,,"GLZS5BA2410, GR9S960403ANA, CAPTA2422A3",new,,,True,goodman,True,GR9S,Goodman GR9S Gas Furnace,GTIN
GLZS5BA3010,GOODMAN 2.5 Ton 15.2 SEER2 R-32 Heat Pump — GLZS5BA3010,Goodman,0 USD,in stock,goodman 1,,GLZS5BA3010,new,,,True,goodman,False,,,GTIN
"S-GLZS5BA1810,S-GR9S920403ANA,S-CAPTA2422A3",SOLACE 1.5 Ton 15.2 SEER2 R-32 92% AFUE Dual Fuel System (Upflow Coil),Solace,0 USD,in stock,solace,,"S-GLZS5BA1810,S-GR9S920403ANA,S-CAPTA2422A3",new,,,True,solace,True,GR9S,Goodman GR9S Gas Furnace,GTIN
6000342558352576493,GOODMAN 2 Ton Variable Capacity 17.5 SEER2 R-32 96% AFUE Dual Fuel System with ComfortNet Smart Thermostat (Upflow Coil),Goodman,0 USD,in stock,,,,new,,,True,goodman,False,,,"GTIN, MPN"
"RP15AY60AJ2NA, RH2VY6024STACNJ, WRX10021",Rheem R-454B 5.0 Ton 16 SEER2 Complete Heat Pump System 10kW,Rheem,0 USD,in stock,rheem,,"RP15AY60AJ2NA, RH2VY6024STACNJ, WRX10021",new,,,True,rheem,False,,,GTIN
"S-GZV7SA3610,S-AHVE42CP1300,S-GTST-CW-WH-A",SOLACE 3 Ton 17.5 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,Solace,0 USD,in stock,solace,,"S-GZV7SA3610, S-AHVE42CP1300, S-GTST-CW-WH-A",new,,,True,solace,False,,,GTIN
7611995255846868287,"SOLACE 4 Ton 16.2 SEER2 R-32 80% AFUE 80,000 BTU Gas Furnace Air Conditioning System (Horizontal Coil)",Solace,0 USD,in stock,,,,new,,,True,solace,False,,,"GTIN, MPN"
R801V0755A21UHSCAP,"RHEEM R801V0755A21UHSCAP - 75,000 BTU 80% AFUE Single Stage Furnace",Rheem,0 USD,in stock,rheem,,R801V0755A21UHSCAP,new,,,True,rheem,False,,,GTIN
R801T1005A21UHSNAS,"RHEEM R801T1005A21UHSNAS - 100,000 BTU 80% AFUE Single Stage Furnace",Rheem,0 USD,in stock,rheem,,R801T1005A21UHSNAS,new,,,True,rheem,False,,,GTIN
"S-GLZS5BA6010,S-AMST60DU13",SOLACE 5 Ton 15.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,Solace,0 USD,in stock,solace,,"S-GLZS5BA6010,S-AMST60DU13",new,,,True,solace,False,,,GTIN
GR9S960403ANA,"Goodman 40,000 BTU Gas Furnace 96% AFUE Single-Stage - GR9S960403ANA",Goodman,0 USD,in stock,goodman 1,,GR9S960403ANA,new,,,True,goodman,True,GR9S,Goodman GR9S Gas Furnace,GTIN
RXC12AXVJU,Daikin ENTRA 18 SEER2 12K BTU Heat Pump,Daikin,0 USD,in stock,daikin,,RXC12AXVJU,new,,,True,daikin,False,,,GTIN
PLUSGAS,Solace Plus Digital Programmable Thermostat (GAS),Solace,0 USD,in stock,hvac parts supplies,,PLUS GAS,new,,,True,solace,False,,,GTIN
"GZV7SA3610, AHVE42CP1300, GTST-CW-WH-A",GOODMAN 3 Ton 17.5 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,Goodman,0 USD,in stock,goodman 1,,"GZV7SA3610, AHVE42CP1300, HKTSN10X1, GTST-CW-WH-A",new,,,True,goodman,False,,,GTIN
S-GRVT960804CN,"Solace 80,000 BTU 96% AFUE Gas Furnace - S-GRVT960804CN",Solace,0 USD,in stock,solace,,S-GRVT960804CN,new,,,True,solace,False,,,GTIN
"S-GLXS4BA1810,S-GR9S920403ANA,S-CAPTA2422A3",SOLACE 1.5 Ton 14.3 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil),Solace,0 USD,in stock,goodman 1,,"S-GLXS4BA1810,S-GR9S920403ANA,S-CAPTA2422A3",new,,,True,solace,True,GR9S,Goodman GR9S Gas Furnace,GTIN
"GLZS5BA4810, GR9S800804CNA, CAPTA6030C3",GOODMAN 4 Ton 15.2 SEER2 R-32 80% AFUE Dual Fuel System (Upflow Coil),Goodman,0 USD,in stock,goodman 1,,"GLZS5BA4810, GR9S800804CNA, CAPTA6030C3",new,,,True,goodman,True,GR9S,Goodman GR9S Gas Furnace,GTIN
S-GRVT800604BN,"Solace 60,000 BTU 80% AFUE Gas Furnace - S-GRVT800604BN",Solace,0 USD,in stock,solace,,S-GRVT800604BN,new,,,True,solace,False,,,GTIN
"RA16AY48AJ2NA, RH2VY4821STACNJ, WRX10021","Rheem 4.0 Ton 16.0 SEER2 AC, Air Handler & 10kW Heat Kit System",Rheem,0 USD,in stock,rheem,,"RA16AY48AJ2NA, RH2VY4821STACNJ, WRX10021",new,,,True,rheem,False,,,GTIN
GRVT800603BN,Goodman 80% AFUE Gas Furnace - GRVT800603BN,Goodman,0 USD,in stock,goodman 1,,GRVT800603BN,new,,,True,goodman,False,,,GTIN
RA15AY36AJ1NA,RHEEM RA15AY36AJ1NA - 3.0 Ton 15.2 SEER2 Single-Stage Air Conditioner,Rheem,0 USD,in stock,rheem,,RA15AY36AJ1NA,new,,,True,rheem,False,,,GTIN
GPGM36010031,Goodman 5 Ton 13.4 SEER2 Packaged Gas/Electric - GPGM36010031,Goodman,0 USD,in stock,goodman 1,,GPGM36010031,new,,,True,goodman,False,,,GTIN
CAPTA3626B3,Goodman CAPTA3626B3 2 - 3 Ton R-32 Evaporator Coil,Goodman,0 USD,in stock,goodman 1,,CAPTA3626B3,new,,,True,goodman,False,,,GTIN
"S-GLZS4BA4810,S-GR9S920804CNA,S-CAPTA6030C3",SOLACE 4 Ton 14.3 SEER2 R-32 92% AFUE Dual Fuel System (Upflow Coil),Solace,0 USD,in stock,goodman 1,,"S-GLZS4BA4810,S-GR9S920804CNA,S-CAPTA6030C3",new,,,True,solace,True,GR9S,Goodman GR9S Gas Furnace,GTIN
S-CHPTA4830C3,Solace 4 Ton R-32 Horizontal Evaporator Coil - S-CHPTA4830C3,Solace,0 USD,in stock,solace,,S-CHPTA4830C3,new,,,True,solace,False,,,GTIN
GLZS4BA3010,Goodman GLZS4BA3010 2.5 Ton R-32 Heat Pump,Goodman,0 USD,in stock,goodman 1,,GLZS4BA3010,new,,,True,goodman,False,,,GTIN
"GXV6SS3610, AHVE36CP1300, HKTSN10X1, GTST-CW-WH-A",GOODMAN 3 Ton 16.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,Goodman,0 USD,in stock,goodman 1,,"GXV6SS3610, AHVE36CP1300, HKTSN10X1, GTST-CW-WH-A",new,,,True,goodman,False,,,GTIN
GPHH52431,Goodman 2 Ton 15.2 SEER2 Packaged Heat Pump - GPHH52431,Goodman,0 USD,in stock,goodman 1,,GPHH52431,new,,,True,goodman,False,,,GTIN
S-GLXT7CA4810,Solace 4 Ton 17.2 SEER2 R-32 Air Conditioner - S-GLXT7CA4810,Solace,0 USD,in stock,solace,,S-GLXT7CA4810,new,,,True,solace,False,,,GTIN
"S-GLZS5BA2410,S-GR9S920403ANA,S-CHPTA2426B3",SOLACE 2 Ton 15.2 SEER2 R-32 92% AFUE Dual Fuel System (Horizontal Coil),Solace,0 USD,in stock,solace,,"S-GLZS5BA2410,S-GR9S920403ANA,S-CHPTA2426B3",new,,,True,solace,True,GR9S,Goodman GR9S Gas Furnace,GTIN
GPGM52406031,Goodman 2 Ton 15.2 SEER2 Packaged Gas/Electric - GPGM52406031,Goodman,0 USD,in stock,goodman 1,,GPGM52406031,new,,,True,goodman,False,,,GTIN
AMST60DU13,Goodman AMST60DU13 5 Ton R-32 Multi-Position Air Handler,Goodman,0 USD,in stock,goodman 1,,AMST60DU13,new,,,True,goodman,False,,,GTIN
"S-GLXT7CA3610,S-CHPTA3630B3,S-GRVT960803BN","SOLACE 3 Ton 17.2 SEER2 R-32 96% AFUE 80,000 BTU Gas Furnace Air Conditioning System (Horizontal Coil)",Solace,0 USD,in stock,solace,,"S-GLXT7CA3610, S-CHPTA3630B3, S-GRVT960803BN",new,,,True,solace,False,,,GTIN
GRVT960804CN,Goodman 96% AFUE Gas Furnace - GRVT960804CN,Goodman,0 USD,in stock,goodman 1,,GRVT960804CN,new,,,True,goodman,False,,,GTIN
GPHM36031,Goodman 5 Ton 13.4 SEER2 Packaged Heat Pump - GPHM36031,Goodman,0 USD,in stock,goodman 1,,GPHM36031,new,,,True,goodman,False,,,GTIN
"S-GLZS5BA4810,S-GR9S920804CNA,S-CHPTA4830C3",SOLACE 4 Ton 15.2 SEER2 R-32 92% AFUE Dual Fuel System (Horizontal Coil),Solace,0 USD,in stock,solace,,"S-GLZS5BA4810,S-GR9S920804CNA,S-CHPTA4830C3",new,,,True,solace,True,GR9S,Goodman GR9S Gas Furnace,GTIN
RH2VY2417STACNJ,RHEEM RH2VY2417STACNJ - 2.0 Ton Variable Speed Air Handler,Rheem,0 USD,in stock,rheem > air handlers > 2 ton,,RH2VY2417STACNJ,new,,,True,rheem,False,,,GTIN
"RA15AY30AJ1NA, R801T0754A17UHSNAS, RCFY3617STANMC",Rheem 2.5 Ton 14.3 SEER2 AC & 80% AFUE Gas Furnace System,Rheem,0 USD,in stock,rheem,,"RA15AY30AJ1NA, R801T0754A17UHSNAS, RCFY3617STANMC",new,,,True,rheem,False,,,GTIN
RCFY3617STANMC,"RHEEM RCFY3617STANMC - 3.0 Ton 17.5"" Cased Evaporator Coil",Rheem,0 USD,in stock,rheem,,RCFY3617STANMC,new,,,True,rheem,False,,,GTIN
GR9T800403AN,Goodman 80% AFUE 40000 BTU Two-Stage Multi-Speed Gas Furnace GR9T800403AN,Goodman,0 USD,in stock,goodman 1,,GR9T800403AN,new,,,True,goodman,False,,,GTIN
S-GPUM32404031,Solace 2 Ton 13.4 SEER2 Packaged Gas/Electric - S-GPUM32404031,Solace,0 USD,in stock,solace,,S-GPUM32404031,new,,,True,solace,False,,,GTIN
S-CAPEA3022B3,Solace 2.5 Ton R-32 Upflow Evaporator Coil - S-CAPEA3022B3,Solace,0 USD,in stock,solace,,S-CAPEA3022B3,new,,,True,solace,False,,,GTIN
"GLXS5BA6010, GR9S801005CNA, CAPTA6030C3",GOODMAN 5 Ton 15.2 SEER2 R-32 80% AFUE AC System (Upflow Coil),Goodman,0 USD,in stock,goodman 1,,"GLXS5BA6010, GR9S801005CNA, CAPTA6030C3",new,,,True,goodman,True,GR9S,Goodman GR9S Gas Furnace,GTIN
"GZV6SA4810, AHVE48CP1300, HKTSN10X1, GTST-CW-WH-A",GOODMAN 4 Ton 16.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,Goodman,0 USD,in stock,goodman 1,,"GZV6SA4810, AHVE48CP1300, HKTSN10X1, GTST-CW-WH-A",new,,,True,goodman,False,,,GTIN
15402446241857932761,GOODMAN 2.5 Ton 16.2 SEER2 R-32 96% AFUE Gas Furnace Air Conditioning System (Upflow Coil),Goodman,0 USD,in stock,,,,new,,,True,goodman,False,,,"GTIN, MPN"
CHPTA6030D3,Goodman CHPTA6030D3 4 - 5 Ton R-32 Evaporator Coil,Goodman,0 USD,in stock,goodman 1,,CHPTA6030D3,new,,,True,goodman,False,,,GTIN
GLZS5BA3610,GOODMAN 3 Ton 15.2 SEER2 R-32 Heat Pump — GLZS5BA3610,Goodman,0 USD,in stock,goodman 1,,GLZS5BA3610,new,,,True,goodman,False,,,GTIN
CHPEA4830C3,Goodman 4 Ton R-32 Horizontal Evaporator Coil - CHPEA4830C3,Goodman,0 USD,in stock,goodman 1,,CHPEA4830C3,new,,,True,goodman,False,,,GTIN
AMVT30BP1300,Goodman 2.5 Ton AMVT30BP1300 R-32 Multi-Position Variable-Speed Air Handler,Goodman,0 USD,in stock,goodman 1,,AMVT30BP1300,new,,,True,goodman,False,,,GTIN
"GLZS4BA3010, AWST30SU1310",GOODMAN 2.5 Ton 14.3 SEER2 R-32 Heat Pump System with Wall-Hung Air Handler AND 10kw Heat Kit,Goodman,0 USD,in stock,goodman 1,,"GLZS4BA3010, AWST30SU1310",new,,,True,goodman,False,,,GTIN
GLZS4MA3010,Goodman 2.5 Ton Heat Pump 14.3 SEER2 7.8 HSPF2 Single-Stage R-32 - GLZS4MA3010,Goodman,0 USD,in stock,goodman 1,,GLZS4MA3010,new,,,True,goodman,False,,,GTIN
R802V0755A21UHSCAP,"RHEEM R802V0755A21UHSCAP - 75,000 BTU 80% AFUE Two-Stage Furnace",Rheem,0 USD,in stock,rheem,,R802V0755A21UHSCAP,new,,,True,rheem,False,,,GTIN
HKTSN05X1,Goodman HKTSN05X1 5 kW Electric Heat Strip Kit,Goodman,0 USD,in stock,goodman > heat kits,,HKTSN05X1,new,,,True,goodman,False,,,GTIN
GRVT960403BN,Goodman 96% AFUE Gas Furnace - GRVT960403BN,Goodman,0 USD,in stock,goodman 1,,GRVT960403BN,new,,,True,goodman,False,,,GTIN
R801T0503A14UHSNAS,"RHEEM R801T0503A14UHSNAS - 50,000 BTU 80% AFUE Single Stage Furnace",Rheem,0 USD,in stock,rheem,,R801T0503A14UHSNAS,new,,,True,rheem,False,,,GTIN
"S-GLXT7CA6010,S-AMVT60DP1300",SOLACE 5 Ton 17.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,Solace,0 USD,in stock,solace,,"S-GLXT7CA6010, S-AMVT60DP1300",new,,,True,solace,False,,,GTIN
"GLZT7CA3610, AMVT36BP1300",GOODMAN 3 Ton 17.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,Goodman,0 USD,in stock,goodman 1,,"GLZT7CA3610, AMVT36BP1300, HKTSN10X1",new,,,True,goodman,False,,,GTIN
"GZV6SA3010, AHVE36CP1300, HKTSN08X1, GTST-CW-WH-A",GOODMAN 2.5 Ton 16.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,Goodman,0 USD,in stock,goodman 1,,"GZV6SA3010, AHVE36CP1300, HKTSN08X1, GTST-CW-WH-A",new,,,True,goodman,False,,,GTIN
7865720835673436250,GOODMAN 4 Ton 16.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),Goodman,0 USD,in stock,,,,new,,,True,goodman,False,,,"GTIN, MPN"
6215051959676035373,GOODMAN 2 Ton 16.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil),Goodman,0 USD,in stock,,,,new,,,True,goodman,False,,,"GTIN, MPN"
"GLXT7CA4810, CAPTA6030C3, GRVT960804CN",GOODMAN 4 Ton 17.2 SEER2 R-32 97.0% AFUE Gas Furnace Air Conditioning System (Upflow Coil),Goodman,0 USD,in stock,goodman 1,,"GLXT7CA4810, CAPTA6030C3, GRVT960804CN",new,,,True,goodman,False,,,GTIN
GPGM54210031,Goodman 3.5 Ton 15.2 SEER2 Packaged Gas/Electric - GPGM54210031,Goodman,0 USD,in stock,goodman 1,,GPGM54210031,new,,,True,goodman,False,,,GTIN
"S-GLXS5BA4210,S-GR9S920804CNA,S-CAPTA4230C3",SOLACE 3.5 Ton 15.2 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil),Solace,0 USD,in stock,solace,,"S-GLXS5BA4210,S-GR9S920804CNA,S-CAPTA4230C3",new,,,True,solace,True,GR9S,Goodman GR9S Gas Furnace,GTIN
"S-GLXS5BA6010,S-GR9S921005CNA,S-CAPTA6030C3",SOLACE 5 Ton 15.2 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil),Solace,0 USD,in stock,solace,,"S-GLXS5BA6010,S-GR9S921005CNA,S-CAPTA6030C3",new,,,True,solace,True,GR9S,Goodman GR9S Gas Furnace,GTIN
"S-GLZS5BA4210,S-GR9S920804CNA,S-CHPTA4230C3",SOLACE 3.5 Ton 15.2 SEER2 R-32 92% AFUE Dual Fuel System (Horizontal Coil),Solace,0 USD,in stock,solace,,"S-GLZS5BA4210,S-GR9S920804CNA,S-CHPTA4230C3",new,,,True,solace,True,GR9S,Goodman GR9S Gas Furnace,GTIN
S-AMVT36BP1300,Solace 3 Ton R-32 Air Handler - S-AMVT36BP1300,Solace,0 USD,in stock,solace,,S-AMVT36BP1300,new,,,True,solace,False,,,GTIN
"GLXS3BN6010, AMST60DU13",GOODMAN 5 Ton 13.4 SEER2 R-32 Air Conditioning System with Multi-Position Air Handler,Goodman,0 USD,in stock,goodman 1,,"GLXS3BN6010, AMST60DU13, HKTSN10X1",new,,,True,goodman,False,,,GTIN
"RA14AY48AJ1NA, RH2TY4821STANNJ, WRX10021",Rheem 4.0 Ton AC System 14.3 SEER2 with Air Handler & 10kW Heat Kit - R-454B,Rheem,0 USD,in stock,rheem,,"RA14AY48AJ1NA, RH2TY4821STANNJ, WRX10021",new,,,True,rheem,False,,,GTIN
"GLXS4BA6010, AMST60DU13",GOODMAN 5.0 Ton 14.3 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,Goodman,0 USD,in stock,goodman 1,,"GLXS4BA6010, AMST60DU13",new,,,True,goodman,False,,,GTIN
S-GPUM36008031,Solace 5 Ton 13.4 SEER2 Packaged Gas/Electric - S-GPUM36008031,Solace,0 USD,in stock,solace,,S-GPUM36008031,new,,,True,solace,False,,,GTIN
"RA16AY60AJ2NA, R801V1255A24UHSCAP, RCFY6024STANMC",Rheem 5.0 Ton 16.0 SEER2 AC & 80% AFUE Gas Furnace System,Rheem,0 USD,in stock,rheem,,"RA16AY60AJ2NA, R801V1255A24UHSCAP, RCFY6024STANMC",new,,,True,rheem,False,,,GTIN
"S-GLXS4BA6010,S-GR9S921005CNA,S-CAPTA6030C3",SOLACE 5 Ton 14.3 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil),Solace,0 USD,in stock,goodman 1,,"S-GLXS4BA6010,S-GR9S921005CNA,S-CAPTA6030C3",new,,,True,solace,True,GR9S,Goodman GR9S Gas Furnace,GTIN
"RA14AY60AJ1NA, RH2TY6024STANNJ, WRX10021","Rheem 5.0 Ton 14.0 SEER2 AC, Air Handler & 10kW Heat Kit System",Rheem,0 USD,in stock,rheem,,"RA14AY60AJ1NA, RH2TY6024STANNJ, WRX10021",new,,,True,rheem,False,,,GTIN
GPGM32404031,Goodman 2 Ton 13.4 SEER2 Packaged Gas/Electric - GPGM32404031,Goodman,0 USD,in stock,goodman 1,,GPGM32404031,new,,,True,goodman,False,,,GTIN
"RA16AY60AJ2NA, R921V1155A24M4SCAP, RCFY6024STANMC",Rheem 5.0 Ton 16.0 SEER2 AC & 92% AFUE Gas Furnace System,Rheem,0 USD,in stock,rheem,,"RA16AY60AJ2NA, R921V1155A24M4SCAP, RCFY6024STANMC",new,,,True,rheem,False,,,GTIN
RA16AY24AJ2NA,RHEEM RA16AY24AJ2NA - 2.0 Ton 16.0 SEER2 Two-Stage Air Conditioner,Rheem,0 USD,in stock,rheem,,RA16AY24AJ2NA,new,,,True,rheem,False,,,GTIN
"S-GLXS5BA2410,S-GR9S800403ANA,S-CHPTA2426B3",SOLACE 2 Ton 15.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),Solace,0 USD,in stock,solace,,"S-GLXS5BA2410,S-GR9S800403ANA,S-CHPTA2426B3",new,,,True,solace,True,GR9S,Goodman GR9S Gas Furnace,GTIN
"GLXS3BN4210, GR9S800804CNA, CAPTA4230C3",GOODMAN 3.5 Ton 13.4 SEER2 R-32 80% AFUE AC System (Upflow Coil),Goodman,0 USD,in stock,goodman 1,,"GLXS3BN4210, GR9S800804CNA, CAPTA4230C3",new,,,True,goodman,True,GR9S,Goodman GR9S Gas Furnace,GTIN
"GLXS3BN3610, GR9S920603BNA, CAPTA3626B3",GOODMAN 3 Ton 13.4 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil),Goodman,0 USD,in stock,goodman 1,,"GLXS3BN3610, GR9S960603BNA, CAPTA3626B3",new,,,True,goodman,True,GR9S,Goodman GR9S Gas Furnace,GTIN
GZV6SA3610,Goodman 3 Ton R-32 Heat Pump Condenser - GZV6SA3610,Goodman,0 USD,in stock,goodman 1,,GZV6SA3610,new,,,True,goodman,False,,,GTIN
14322576786029177458,GOODMAN 3 Ton 16.2 SEER2 R-32 96% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),Goodman,0 USD,in stock,,,,new,,,True,goodman,False,,,"GTIN, MPN"
10609638396512272007,"SOLACE 5 Ton 17.5 SEER2 R-32 96% AFUE 100,000 BTU Dual Fuel System (Horizontal Coil)",Solace,0 USD,in stock,,,,new,,,True,solace,False,,,"GTIN, MPN"
RP14AY24AJ2NA,RHEEM 2.0 Ton 14.3 SEER2 Two-Stage Heat Pump,Rheem,0 USD,in stock,rheem,,RP14AY24AJ2NA,new,,,True,rheem,True,RP14,Rheem RP14 Heat Pump,GTIN
"GLXS3BN3010, AWST30SU1308",GOODMAN 2.5 Ton 13.4 SEER2 R-32 Air Conditioning System with Wall-Hung Air Handler AND 8kw Heat Kit,Goodman,0 USD,in stock,goodman 1,,"GLXS3BN3010, AWST30SU1308",new,,,True,goodman,False,,,GTIN
"S-GLZS5BA3610,S-GR9S920603BNA,S-CHPTA3630B3",SOLACE 3 Ton 15.2 SEER2 R-32 92% AFUE Dual Fuel System (Horizontal Coil),Solace,0 USD,in stock,solace,,"S-GLZS5BA3610,S-GR9S920603BNA,S-CHPTA3630B3",new,,,True,solace,True,GR9S,Goodman GR9S Gas Furnace,GTIN
"GLXS3BN6010, GR9S921005CNA, CAPT6030C3",GOODMAN 5 Ton 13.4 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil),Goodman,0 USD,in stock,goodman 1,,"GLXS3BN6010, GR9S961005CNA, CAPT6030C3",new,,,True,goodman,True,GR9S,Goodman GR9S Gas Furnace,GTIN
389606418434869112,"SOLACE 2 Ton 16.2 SEER2 R-32 96% AFUE 40,000 BTU Gas Furnace Air Conditioning System (Horizontal Coil)",Solace,0 USD,in stock,,,,new,,,True,solace,False,,,"GTIN, MPN"
